wavelength_um,Fp_reflected,Fp_thermal,Fp_total,reflected_to_thermal
0.3,0.0,0.0,0.0,
0.30058381984987487,11.195242930548616,812.212908407572,823.4081513381205,0.013783630886263623
0.3011676396997498,11.372521593223118,1049.6802423610427,1061.0527639542659,0.010834272318628135
0.3017514595496247,11.419765618752812,1132.2975235457193,1143.717289164472,0.010085481405092652
0.30233527939949956,11.358249377133626,1057.6093365514696,1068.9675859286033,0.010739550970842688
0.3029190992493745,10.955631633913503,601.3675527288505,612.323184362764,0.01821786290962936
0.30350291909924937,4.121580464098958,0.04944101554986859,4.171021479648827,83.3635882730146
0.30408673894912425,10.67709501373068,406.75712050485566,417.43421551858637,0.026249313104779987
0.3046705587989992,11.312272247529918,1066.4676137758038,1077.7798860233338,0.010607234670239147
0.30525437864887406,11.454991279503833,1313.9115025098736,1325.3664937893775,0.00871823654608561
0.30583819849874894,11.460980456854477,1355.4176497564854,1366.8786302133399,0.008455681877031452
0.3064220183486238,11.427065557238949,1328.8343538670938,1340.2614194243326,0.008599315275063886
0.30700583819849875,11.36645646815561,1257.1846353354144,1268.55109180357,0.009041199000274976
0.3075896580483736,11.275626929340369,1141.4383106080315,1152.713937537372,0.009878437428067372
0.3081734778982485,11.13605499479666,965.9365321526938,977.0725871474904,0.011528764700490995
0.30875729774812344,10.88796970960264,693.6757461341203,704.563715843723,0.015696050741692617
0.3093411175979983,10.282165764648372,286.2801400452419,296.5623058098903,0.03591644800447367
0.3099249374478732,7.476056543990836,7.860219160564355,15.336275704555192,0.9511257117993722
0.31050875729774813,5.798920855556752,1.2732026657578879,7.072123521314641,4.554593711995475
0.311092577147623,9.876911948258737,176.23982445605748,186.1167364043162,0.05604245225925871
0.3116763969974979,10.48519230609358,461.38927625249164,471.87446855858525,0.02272526225849177
0.3122602168473728,10.597234169328221,573.2721860522348,583.869420221563,0.01848551949171773
0.3128440366972477,10.575280377726775,583.4657105701342,594.040990947861,0.01812493894010177
0.3134278565471226,10.499070463310318,548.7951413130913,559.2942117764017,0.019131128672512293
0.3140116763969975,10.393243477939615,495.065643618001,505.4588870959406,0.0209936674296049
0.3145954962468724,10.266556105460806,434.3071441211633,444.57370022662406,0.02363892983210204
0.31517931609674726,10.122620651670124,372.5753737773774,382.6979944290475,0.02716932294542534
0.3157631359466222,9.96282638072889,313.3411681146263,323.3039944953552,0.03179545937316572
0.3163469557964971,9.786274610819026,258.5482564678782,268.33453107869724,0.03785086290858381
0.31693077564637195,9.592884694847132,209.26794533219132,218.86083002703845,0.045840201085834795
0.31751459549624683,9.380688914549014,166.05999108669502,175.44068000124403,0.05648975923196113
0.31809841534612177,9.147038155600173,128.96497892552412,138.1120170811243,0.07092652774271757
0.31868223519599664,8.888808411732064,97.72839860368062,106.61720701541267,0.09095420101764869
0.3192660550458715,8.598143856221279,71.82504881293654,80.42319266915783,0.11970954420949383
0.31984987489574646,8.257432452687862,50.24381743827264,58.50124989096051,0.1643472346191167
0.32043369474562133,7.8141713439774225,31.665263447418834,39.47943479139626,0.2467742407055321
0.3210175145954962,7.029420958690136,13.997712728937278,21.027133687627416,0.5021835420410016
0.32160133444537115,3.9861491990827806,0.18151624298408742,4.167665442066868,21.960289247680304
0.322185154295246,5.134780180685846,1.5700063277654162,6.704786508451262,3.270547442948309
0.3227689741451209,6.385424326612074,8.479740830554581,14.865165157166654,0.7530211658832576
0.32335279399499584,6.266159605814742,7.979838947657616,14.245998553472358,0.785248881201305
0.3239366138448707,5.941001037440338,5.801077776004036,11.742078813444374,1.0241202181455125
0.3245204336947456,5.555125959724319,3.766311961257046,9.321437920981365,1.4749510972187863
