T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
700,4.0,1.2,20.0,60.0,CGI-1,0.03323043835629898,0.0444486281513682,1.2931391482958468,False
800,3.0,1.0,5.0,60.0,CGI-1,0.3405637573813125,0.5009196993345265,0.9699346957022047,True
800,3.0,1.0,10.0,60.0,CGI-1,0.11434803725887328,0.12522992483363163,0.9699346957022047,True
800,3.0,1.0,20.0,60.0,CGI-1,0.03126864002574167,0.03130748120840791,0.9699346957022047,False
800,3.0,1.2,5.0,60.0,CGI-1,0.426501405332564,0.7213243670417181,0.9699346957022047,True
800,3.0,1.2,10.0,60.0,CGI-1,0.15677341161143374,0.18033109176042952,0.9699346957022047,True
800,3.0,1.2,20.0,60.0,CGI-1,0.04441576064736119,0.04508277294010738,0.9699346957022047,False
800,3.5,1.0,5.0,60.0,CGI-1,0.25792026325372996,0.3371144631321137,0.9699346957022047,True
800,3.5,1.0,10.0,60.0,CGI-1,0.07994455663274838,0.08427861578302842,0.9699346957022047,False
800,3.5,1.0,20.0,60.0,CGI-1,0.02126090965518139,0.021069653945757105,0.9699346957022047,False
800,3.5,1.2,5.0,60.0,CGI-1,0.33355205248377834,0.48544482691024365,0.9699346957022047,True
800,3.5,1.2,10.0,60.0,CGI-1,0.11120834088843429,0.12136120672756091,0.9699346957022047,True
800,3.5,1.2,20.0,60.0,CGI-1,0.030331960472105925,0.03034030168189023,0.9699346957022047,False
800,4.0,1.0,5.0,60.0,CGI-1,0.28949018715325775,0.39519028662006017,0.9699346957022047,True
800,4.0,1.0,10.0,60.0,CGI-1,0.09244370612980878,0.09879757165501504,0.9699346957022047,False
800,4.0,1.0,20.0,60.0,CGI-1,0.024832642673772793,0.02469939291375376,0.9699346957022047,False
800,4.0,1.2,5.0,60.0,CGI-1,0.3697665969099925,0.5690740127328866,0.9699346957022047,True
800,4.0,1.2,10.0,60.0,CGI-1,0.12791592698689716,0.14226850318322165,0.9699346957022047,True
800,4.0,1.2,20.0,60.0,CGI-1,0.03537251254584207,0.03556712579580541,0.9699346957022047,False
900,3.0,1.0,5.0,60.0,CGI-1,0.21029542198922074,0.3507723675967614,1.3172257480005491,True
900,3.0,1.0,10.0,60.0,CGI-1,0.06241861765157087,0.08769309189919035,1.3172257480005491,False
900,3.0,1.0,20.0,60.0,CGI-1,0.01637104805470428,0.021923272974797587,1.3172257480005491,False
900,3.0,1.2,5.0,60.0,CGI-1,0.2771781201751743,0.5051122093393364,1.3172257480005491,True
900,3.0,1.2,10.0,60.0,CGI-1,0.08748023545590576,0.1262780523348341,1.3172257480005491,False
900,3.0,1.2,20.0,60.0,CGI-1,0.023405711744813443,0.03156951308370853,1.3172257480005491,False
900,3.5,1.0,5.0,60.0,CGI-1,0.1498602521396095,0.2321968631827398,1.3172257480005491,True
900,3.5,1.0,10.0,60.0,CGI-1,0.04220917076498583,0.05804921579568495,1.3172257480005491,False
900,3.5,1.0,20.0,60.0,CGI-1,0.010897266116018342,0.014512303948921237,1.3172257480005491,False
900,3.5,1.2,5.0,60.0,CGI-1,0.2024495417568185,0.3343634829831452,1.3172257480005491,True
900,3.5,1.2,10.0,60.0,CGI-1,0.05967295763566553,0.0835908707457863,1.3172257480005491,False
900,3.5,1.2,20.0,60.0,CGI-1,0.015617181988298545,0.020897717686446576,1.3172257480005491,False
900,4.0,1.0,5.0,60.0,CGI-1,0.16441421052682087,0.25918419649005164,1.3172257480005491,True
900,4.0,1.0,10.0,60.0,CGI-1,0.04688496900511848,0.06479604912251291,1.3172257480005491,False
900,4.0,1.0,20.0,60.0,CGI-1,0.012148426190325403,0.016199012280628228,1.3172257480005491,False
900,4.0,1.2,5.0,60.0,CGI-1,0.22078442081113686,0.37322524294567433,1.3172257480005491,True
900,4.0,1.2,10.0,60.0,CGI-1,0.0661497270894841,0.09330631073641858,1.3172257480005491,False
900,4.0,1.2,20.0,60.0,CGI-1,0.017400721506481424,0.023326577684104646,1.3172257480005491,False
1000,3.0,1.0,5.0,60.0,CGI-1,0.05258726241039243,0.14508463390620427,2.6138464694845718,False
1000,3.0,1.0,10.0,60.0,CGI-1,0.013686622093245124,0.03627115847655107,2.6138464694845718,False
