T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
500,3.0,1.0,5.0,60.0,CGI-1,0.8815634965778859,1.5576119370478816,0.20926242094712086,True
500,3.0,1.0,10.0,60.0,CGI-1,0.6504517897204476,0.3894029842619704,0.20926242094712086,True
500,3.0,1.0,20.0,60.0,CGI-1,0.3175034751899216,0.0973507460654926,0.20926242094712086,True
500,3.0,1.2,5.0,60.0,CGI-1,0.914664217378669,2.2429611893489496,0.20926242094712086,True
500,3.0,1.2,10.0,60.0,CGI-1,0.7282315815541819,0.5607402973372374,0.20926242094712086,True
500,3.0,1.2,20.0,60.0,CGI-1,0.4011620521744196,0.14018507433430935,0.20926242094712086,True
500,3.5,1.0,5.0,60.0,CGI-1,0.7911588243094209,0.792754639410583,0.20926242094712086,True
500,3.5,1.0,10.0,60.0,CGI-1,0.4864109317457952,0.19818865985264575,0.20926242094712086,True
500,3.5,1.0,20.0,60.0,CGI-1,0.19144254177794334,0.04954716496316144,0.20926242094712086,True
500,3.5,1.2,5.0,60.0,CGI-1,0.8450859396765876,1.1415666807512395,0.20926242094712086,True
500,3.5,1.2,10.0,60.0,CGI-1,0.5769520060634883,0.28539167018780986,0.20926242094712086,True
500,3.5,1.2,20.0,60.0,CGI-1,0.25425976081226737,0.07134791754695247,0.20926242094712086,True
500,4.0,1.0,5.0,60.0,CGI-1,0.8255166226363451,0.9900634065841745,0.20926242094712086,True
500,4.0,1.0,10.0,60.0,CGI-1,0.5418730848139461,0.24751585164604362,0.20926242094712086,True
500,4.0,1.0,20.0,60.0,CGI-1,0.22821659324337404,0.061878962911510904,0.20926242094712086,True
500,4.0,1.2,5.0,60.0,CGI-1,0.872007129275598,1.4256913054812113,0.20926242094712086,True
500,4.0,1.2,10.0,60.0,CGI-1,0.6300726915904576,0.3564228263703028,0.20926242094712086,True
500,4.0,1.2,20.0,60.0,CGI-1,0.298643515737855,0.0891057065925757,0.20926242094712086,True
600,3.0,1.0,5.0,60.0,CGI-1,0.7479074322108552,1.0250454682587375,0.34550578462645853,True
600,3.0,1.0,10.0,60.0,CGI-1,0.4258480482766706,0.2562613670646844,0.34550578462645853,True
600,3.0,1.0,20.0,60.0,CGI-1,0.1564205522260272,0.0640653417661711,0.34550578462645853,True
600,3.0,1.2,5.0,60.0,CGI-1,0.8103254083886409,1.476065474292582,0.34550578462645853,True
600,3.0,1.2,10.0,60.0,CGI-1,0.5164519629247375,0.3690163685731455,0.34550578462645853,True
600,3.0,1.2,20.0,60.0,CGI-1,0.21074131513384595,0.09225409214328638,0.34550578462645853,True
600,3.5,1.0,5.0,60.0,CGI-1,0.5834712568090881,0.4839826727117649,0.34550578462645853,True
600,3.5,1.0,10.0,60.0,CGI-1,0.2593682558769516,0.12099566817794123,0.34550578462645853,True
600,3.5,1.0,20.0,60.0,CGI-1,0.08050176593924542,0.030248917044485308,0.34550578462645853,False
600,3.5,1.2,5.0,60.0,CGI-1,0.6685607723919429,0.6969350487049414,0.34550578462645853,True
600,3.5,1.2,10.0,60.0,CGI-1,0.3352328358464876,0.17423376217623535,0.34550578462645853,True
600,3.5,1.2,20.0,60.0,CGI-1,0.11195694110649272,0.043558440544058837,0.34550578462645853,True
600,4.0,1.0,5.0,60.0,CGI-1,0.557136919249294,0.4346581072039121,0.34550578462645853,True
600,4.0,1.0,10.0,60.0,CGI-1,0.23925942331952607,0.10866452680097803,0.34550578462645853,True
600,4.0,1.0,20.0,60.0,CGI-1,0.07289556982992328,0.027166131700244508,0.34550578462645853,False
600,4.0,1.2,5.0,60.0,CGI-1,0.644326747354212,0.6259076743736336,0.34550578462645853,True
600,4.0,1.2,10.0,60.0,CGI-1,0.31171774961511367,0.1564769185934084,0.34550578462645853,True
600,4.0,1.2,20.0,60.0,CGI-1,0.10170745062462788,0.0391192296483521,0.34550578462645853,True
700,3.0,1.0,5.0,60.0,CGI-1,0.5602587957618007,0.7155479233582316,0.561625998356428,True
700,3.0,1.0,10.0,60.0,CGI-1,0.24157170213786794,0.1788869808395579,0.561625998356428,True
700,3.0,1.0,20.0,60.0,CGI-1,0.0737559357388755,0.044721745209889474,0.561625998356428,False
700,3.0,1.2,5.0,60.0,CGI-1,0.6472231759518998,1.0303890096358537,0.561625998356428,True
700,3.0,1.2,10.0,60.0,CGI-1,0.31444084645826775,0.2575972524089634,0.561625998356428,True
700,3.0,1.2,20.0,60.0,CGI-1,0.1028701426659369,0.06439931310224085,0.561625998356428,True
700,3.5,1.0,5.0,60.0,CGI-1,0.3892726261420781,0.35797581154555164,0.561625998356428,True
700,3.5,1.0,10.0,60.0,CGI-1,0.13744618440207154,0.08949395288638791,0.561625998356428,True
700,3.5,1.0,20.0,60.0,CGI-1,0.038310801183568804,0.022373488221596977,0.561625998356428,False
700,3.5,1.2,5.0,60.0,CGI-1,0.4785812128101334,0.5154851686255943,0.561625998356428,True
700,3.5,1.2,10.0,60.0,CGI-1,0.18663547841105496,0.1288712921563986,0.561625998356428,True
700,3.5,1.2,20.0,60.0,CGI-1,0.054253023906838074,0.03221782303909965,0.561625998356428,False
700,4.0,1.0,5.0,60.0,CGI-1,0.46790508050653234,0.49387364612631335,0.561625998356428,True
700,4.0,1.0,10.0,60.0,CGI-1,0.1802210173511151,0.12346841153157834,0.561625998356428,True
700,4.0,1.0,20.0,60.0,CGI-1,0.05209698276373111,0.030867102882894584,0.561625998356428,False
700,4.0,1.2,5.0,60.0,CGI-1,0.5587490479029386,0.7111780504218912,0.561625998356428,True
700,4.0,1.2,10.0,60.0,CGI-1,0.24045115055597072,0.1777945126054728,0.561625998356428,True
700,4.0,1.2,20.0,60.0,CGI-1,0.07333853985520121,0.0444486281513682,0.561625998356428,False
800,3.0,1.0,5.0,60.0,CGI-1,0.42862900609956434,0.5009196993345265,0.6677359264076335,True
800,3.0,1.0,10.0,60.0,CGI-1,0.1579259997610283,0.12522992483363163,0.6677359264076335,True
800,3.0,1.0,20.0,60.0,CGI-1,0.044786176176349765,0.03130748120840791,0.6677359264076335,False
800,3.0,1.2,5.0,60.0,CGI-1,0.5192894580914887,0.7213243670417181,0.6677359264076335,True
800,3.0,1.2,10.0,60.0,CGI-1,0.21263778439346523,0.18033109176042952,0.6677359264076335,True
