T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
800,3.5,1.2,10.0,60.0,CGI-1,0.15113000965522752,0.12421954913543695,0.6977187900390174,True
800,3.5,1.2,10.0,60.0,CGI-2,0.0003828549536726819,0.2317912171732561,605.1964916082429,False
800,3.5,1.2,10.0,60.0,CGI-3,0.0001181434765230708,0.2004053499096033,1696.0874965087137,False
800,3.5,1.2,10.0,60.0,CGI-4,2.7872291554971297e-06,0.13890973037144172,49837.790668997004,False
800,3.5,1.2,20.0,60.0,CGI-1,0.042612526014850355,0.031054887283859238,0.6977187900390174,False
800,3.5,1.2,20.0,60.0,CGI-2,9.574122967120823e-05,0.057947804293314024,605.1964916082429,False
800,3.5,1.2,20.0,60.0,CGI-3,2.953848646537939e-05,0.05010133747740082,1696.0874965087137,False
800,3.5,1.2,20.0,60.0,CGI-4,6.968087454985209e-07,0.03472743259286043,49837.790668997004,False
800,4.0,1.0,5.0,60.0,CGI-1,0.36699275542280013,0.4045099696097602,0.6977187900390174,True
800,4.0,1.0,5.0,60.0,CGI-2,0.0012746196600993682,0.7723798369522725,605.1964916082429,False
800,4.0,1.0,5.0,60.0,CGI-3,0.0004072235823315064,0.6909682048236001,1696.0874965087137,False
800,4.0,1.0,5.0,60.0,CGI-4,9.88255403401959e-06,0.4925295266721809,49837.790668997004,False
800,4.0,1.0,10.0,60.0,CGI-1,0.12659192966808488,0.10112749240244005,0.6977187900390174,True
800,4.0,1.0,10.0,60.0,CGI-2,0.0003189598293768213,0.19309495923806813,605.1964916082429,False
800,4.0,1.0,10.0,60.0,CGI-3,0.00010183699840335437,0.17274205120590003,1696.0874965087137,False
800,4.0,1.0,10.0,60.0,CGI-4,2.4706568208045457e-06,0.12313238166804523,49837.790668997004,False
800,4.0,1.0,20.0,60.0,CGI-1,0.03496798051446258,0.025281873100610013,0.6977187900390174,False
800,4.0,1.0,20.0,60.0,CGI-2,7.97590372908995e-05,0.04827373980951703,605.1964916082429,False
800,4.0,1.0,20.0,60.0,CGI-3,2.546119426953872e-05,0.04318551280147501,1696.0874965087137,False
800,4.0,1.0,20.0,60.0,CGI-4,6.176653497304684e-07,0.030783095417011307,49837.790668997004,False
800,4.0,1.2,5.0,60.0,CGI-1,0.45499794931178394,0.5824943562380547,0.6977187900390174,True
800,4.0,1.2,5.0,60.0,CGI-2,0.0018344235059462144,1.1122269652112724,605.1964916082429,False
800,4.0,1.2,5.0,60.0,CGI-3,0.0005862969068296172,0.9949942149459843,1696.0874965087137,False
800,4.0,1.2,5.0,60.0,CGI-4,1.4230815928792969e-05,0.7092425184079405,49837.790668997004,False
800,4.0,1.2,10.0,60.0,CGI-1,0.17267434042052318,0.14562358905951367,0.6977187900390174,True
800,4.0,1.2,10.0,60.0,CGI-2,0.00045923770381557557,0.2780567413028181,605.1964916082429,False
800,4.0,1.2,10.0,60.0,CGI-3,0.00014663870707268796,0.24874855373649607,1696.0874965087137,False
800,4.0,1.2,10.0,60.0,CGI-4,3.5577419543763983e-06,0.17731062960198513,49837.790668997004,False
800,4.0,1.2,20.0,60.0,CGI-1,0.049590890886098145,0.03640589726487842,0.6977187900390174,False
800,4.0,1.2,20.0,60.0,CGI-2,0.00011484898319138868,0.06951418532570453,605.1964916082429,False
800,4.0,1.2,20.0,60.0,CGI-3,3.666370900733599e-05,0.06218713843412402,1696.0874965087137,False
800,4.0,1.2,20.0,60.0,CGI-4,8.894378618868974e-07,0.04432765740049628,49837.790668997004,False
900,3.0,1.0,5.0,60.0,CGI-1,0.2603455796305608,0.35897158006876717,1.019855671686995,True
900,3.0,1.0,5.0,60.0,CGI-2,0.00037292074932378314,0.565936935887529,1517.0137014021293,False
900,3.0,1.0,5.0,60.0,CGI-3,0.00011297690465087156,0.43565541386951667,3855.71012248478,False
900,3.0,1.0,5.0,60.0,CGI-4,2.9888051939932636e-06,0.2708004268069244,90604.6396002792,False
900,3.0,1.0,10.0,60.0,CGI-1,0.08087870488491428,0.08974289501719179,1.019855671686995,False
900,3.0,1.0,10.0,60.0,CGI-2,9.325627022957564e-05,0.14148423397188226,1517.0137014021293,False
900,3.0,1.0,10.0,60.0,CGI-3,2.8246619574452666e-05,0.10891385346737917,3855.71012248478,False
900,3.0,1.0,10.0,60.0,CGI-4,7.472029734314119e-07,0.0677001067017311,90604.6396002792,False
900,3.0,1.0,20.0,60.0,CGI-1,0.021525385177720808,0.022435723754297948,1.019855671686995,False
900,3.0,1.0,20.0,60.0,CGI-2,2.331569830869046e-05,0.035371058492970564,1517.0137014021293,False
900,3.0,1.0,20.0,60.0,CGI-3,7.061804497692033e-06,0.027228463366844792,3855.71012248478,False
900,3.0,1.0,20.0,60.0,CGI-4,1.868008480414648e-07,0.016925026675432775,90604.6396002792,False
900,3.0,1.2,5.0,60.0,CGI-1,0.336366195704885,0.5169190752990247,1.019855671686995,True
900,3.0,1.2,5.0,60.0,CGI-2,0.0005369177788028734,0.8149491876780418,1517.0137014021293,False
900,3.0,1.2,5.0,60.0,CGI-3,0.0001626786559676133,0.627343795972104,3855.71012248478,False
900,3.0,1.2,5.0,60.0,CGI-4,4.303873819436512e-06,0.3899526146019711,90604.6396002792,False
900,3.0,1.2,10.0,60.0,CGI-1,0.11246315049227586,0.12922976882475617,1.019855671686995,True
900,3.0,1.2,10.0,60.0,CGI-2,0.000134283519107325,0.20373729691951045,1517.0137014021293,False
900,3.0,1.2,10.0,60.0,CGI-3,4.067462666210135e-05,0.156835948993026,3855.71012248478,False
900,3.0,1.2,10.0,60.0,CGI-4,1.0759719279946865e-06,0.09748815365049278,90604.6396002792,False
900,3.0,1.2,20.0,60.0,CGI-1,0.03070573543169173,0.032307442206189044,1.019855671686995,False
900,3.0,1.2,20.0,60.0,CGI-2,3.3574261129283155e-05,0.05093432422987761,1517.0137014021293,False
900,3.0,1.2,20.0,60.0,CGI-3,1.0168966879723866e-05,0.0392089872482565,3855.71012248478,False
900,3.0,1.2,20.0,60.0,CGI-4,2.6899319907051987e-07,0.024372038412623195,90604.6396002792,False
900,3.5,1.0,5.0,60.0,CGI-1,0.18898914431667665,0.23765606757043814,1.019855671686995,True
900,3.5,1.0,5.0,60.0,CGI-2,0.0002806799132394163,0.42591481982723195,1517.0137014021293,False
900,3.5,1.0,5.0,60.0,CGI-3,9.598356698926102e-05,0.37012033630278335,3855.71012248478,False
900,3.5,1.0,5.0,60.0,CGI-4,3.159629376232092e-06,0.28627798543629623,90604.6396002792,False
900,3.5,1.0,10.0,60.0,CGI-1,0.055050204338456483,0.059414016892609535,1.019855671686995,False
900,3.5,1.0,10.0,60.0,CGI-2,7.01847528976196e-05,0.10647870495680799,1517.0137014021293,False
900,3.5,1.0,10.0,60.0,CGI-3,2.3997619280138574e-05,0.09253008407569584,3855.71012248478,False
900,3.5,1.0,10.0,60.0,CGI-4,7.899092159232954e-07,0.07156949635907406,90604.6396002792,False
900,3.5,1.0,20.0,60.0,CGI-1,0.01435524548246805,0.014853504223152384,1.019855671686995,False
900,3.5,1.0,20.0,60.0,CGI-2,1.754711187918838e-05,0.026619676239201997,1517.0137014021293,False
900,3.5,1.0,20.0,60.0,CGI-3,5.9995128005526845e-06,0.02313252101892396,3855.71012248478,False
900,3.5,1.0,20.0,60.0,CGI-4,1.9747742097274992e-07,0.017892374089768515,90604.6396002792,False
900,3.5,1.2,5.0,60.0,CGI-1,0.2512514937026297,0.3422247373014308,1.019855671686995,True
900,3.5,1.2,5.0,60.0,CGI-2,0.00040412916545155706,0.613317340551214,1517.0137014021293,False
900,3.5,1.2,5.0,60.0,CGI-3,0.00013821049945237347,0.5329732842760081,3855.71012248478,False
900,3.5,1.2,5.0,60.0,CGI-4,4.5498599763908675e-06,0.4122402990282666,90604.6396002792,False
900,3.5,1.2,10.0,60.0,CGI-1,0.0773975635054177,0.0855561843253577,1.019855671686995,False
900,3.5,1.2,10.0,60.0,CGI-2,0.0001010629232190032,0.1533293351378035,1517.0137014021293,False
900,3.5,1.2,10.0,60.0,CGI-3,3.455620688605304e-05,0.13324332106900202,3855.71012248478,False
900,3.5,1.2,10.0,60.0,CGI-4,1.1374688755908004e-06,0.10306007475706665,90604.6396002792,False
900,3.5,1.2,20.0,60.0,CGI-1,0.02054180512644699,0.021389046081339427,1.019855671686995,False
900,3.5,1.2,20.0,60.0,CGI-2,2.526764602137814e-05,0.038332333784450875,1517.0137014021293,False
900,3.5,1.2,20.0,60.0,CGI-3,8.639275626960195e-06,0.033310830267250506,3855.71012248478,False
900,3.5,1.2,20.0,60.0,CGI-4,2.8436746149205266e-07,0.025765018689266662,90604.6396002792,False
900,4.0,1.0,5.0,60.0,CGI-1,0.20652279170300777,0.2654435921392082,1.019855671686995,True
900,4.0,1.0,5.0,60.0,CGI-2,0.00035305788740756956,0.5357828149341233,1517.0137014021293,False
900,4.0,1.0,5.0,60.0,CGI-3,0.00012464551331886628,0.480656879149296,3855.71012248478,False
900,4.0,1.0,5.0,60.0,CGI-4,4.177328006653018e-06,0.3784868795987917,90604.6396002792,False
900,4.0,1.0,10.0,60.0,CGI-1,0.06109361602889051,0.06636089803480205,1.019855671686995,False
900,4.0,1.0,10.0,60.0,CGI-2,8.828784989321768e-05,0.13394570373353082,1517.0137014021293,False
900,4.0,1.0,10.0,60.0,CGI-3,3.116429169656837e-05,0.120164219787324,3855.71012248478,False
900,4.0,1.0,10.0,60.0,CGI-4,1.0443352735614944e-06,0.09462171989969792,90604.6396002792,False
900,4.0,1.0,20.0,60.0,CGI-1,0.0160068408487075,0.016590224508700513,1.019855671686995,False
900,4.0,1.0,20.0,60.0,CGI-2,2.2073424084668583e-05,0.033486425933382705,1517.0137014021293,False
900,4.0,1.0,20.0,60.0,CGI-3,7.79125503085044e-06,0.030041054946831,3855.71012248478,False
900,4.0,1.0,20.0,60.0,CGI-4,2.610840228848144e-07,0.02365542997492448,90604.6396002792,False
900,4.0,1.2,5.0,60.0,CGI-1,0.27261984684127616,0.38223877268045975,1.019855671686995,True
900,4.0,1.2,5.0,60.0,CGI-2,0.0005083243919750829,0.7715272535051376,1517.0137014021293,False
900,4.0,1.2,5.0,60.0,CGI-3,0.00017947969579009017,0.6921459059749864,3855.71012248478,False
900,4.0,1.2,5.0,60.0,CGI-4,6.015341273236773e-06,0.5450211066222599,90604.6396002792,False
900,4.0,1.2,10.0,60.0,CGI-1,0.08567184582611212,0.09555969317011494,1.019855671686995,False
900,4.0,1.2,10.0,60.0,CGI-2,0.00012712956528800355,0.1928818133762844,1517.0137014021293,False
900,4.0,1.2,10.0,60.0,CGI-3,4.4875964690890796e-05,0.1730364764937466,3855.71012248478,False
900,4.0,1.2,10.0,60.0,CGI-4,1.503842102901796e-06,0.13625527665556497,90604.6396002792,False
900,4.0,1.2,20.0,60.0,CGI-1,0.022888645861061006,0.023889923292528734,1.019855671686995,False
900,4.0,1.2,20.0,60.0,CGI-2,3.178542197215925e-05,0.0482204533440711,1517.0137014021293,False
900,4.0,1.2,20.0,60.0,CGI-3,1.1219368782720709e-05,0.04325911912343665,3855.71012248478,False
900,4.0,1.2,20.0,60.0,CGI-4,3.759609497648779e-07,0.03406381916389124,90604.6396002792,False
1000,3.0,1.0,5.0,60.0,CGI-1,0.10010344476889045,0.14862851391689091,1.3361207298282232,True
1000,3.0,1.0,5.0,60.0,CGI-2,0.00011489124984828222,0.29549130471898044,2571.6262617372813,False
1000,3.0,1.0,5.0,60.0,CGI-3,3.8973059051754576e-05,0.2401286233675211,6161.1603159411825,False
1000,3.0,1.0,5.0,60.0,CGI-4,1.4151291788633034e-06,0.22111470861369265,156250.32612600486,False
1000,3.0,1.0,10.0,60.0,CGI-1,0.027057254476540237,0.03715712847922273,1.3361207298282232,False
1000,3.0,1.0,10.0,60.0,CGI-2,2.8725287675222995e-05,0.07387282617974511,2571.6262617372813,False
1000,3.0,1.0,10.0,60.0,CGI-3,9.743549564888068e-06,0.06003215584188028,6161.1603159411825,False
1000,3.0,1.0,10.0,60.0,CGI-4,3.5378267020196053e-07,0.05527867715342316,156250.32612600486,False
1000,3.0,1.0,20.0,60.0,CGI-1,0.006904424701251973,0.009289282119805682,1.3361207298282232,False
1000,3.0,1.0,20.0,60.0,CGI-2,7.1814766362924815e-06,0.018468206544936278,2571.6262617372813,False
1000,3.0,1.0,20.0,60.0,CGI-3,2.4359051919942474e-06,0.01500803896047007,6161.1603159411825,False
1000,3.0,1.0,20.0,60.0,CGI-4,8.844569101840468e-08,0.01381966928835579,156250.32612600486,False
1000,3.0,1.2,5.0,60.0,CGI-1,0.1380676975282902,0.2140250600403229,1.3361207298282232,True
1000,3.0,1.2,5.0,60.0,CGI-2,0.00016543503668474768,0.4255074787953318,2571.6262617372813,False
1000,3.0,1.2,5.0,60.0,CGI-3,5.6120242676412594e-05,0.3457852176492304,6161.1603159411825,False
1000,3.0,1.2,5.0,60.0,CGI-4,2.037784748722547e-06,0.3184051804037174,156250.32612600486,False
1000,3.0,1.2,10.0,60.0,CGI-1,0.03850404835889553,0.053506265010080725,1.3361207298282232,False
1000,3.0,1.2,10.0,60.0,CGI-2,4.136389144886137e-05,0.10637686969883295,2571.6262617372813,False
1000,3.0,1.2,10.0,60.0,CGI-3,1.4030651221766753e-05,0.0864463044123076,6161.1603159411825,False
1000,3.0,1.2,10.0,60.0,CGI-4,5.094469657880797e-07,0.07960129510092935,156250.32612600486,False
1000,3.0,1.2,20.0,60.0,CGI-1,0.00991225865466264,0.013376566252520181,1.3361207298282232,False
1000,3.0,1.2,20.0,60.0,CGI-2,1.0341293679327237e-05,0.026594217424708237,2571.6262617372813,False
1000,3.0,1.2,20.0,60.0,CGI-3,3.5076997169251774e-06,0.0216115761030769,6161.1603159411825,False
1000,3.0,1.2,20.0,60.0,CGI-4,1.2736179011007808e-07,0.019900323775232338,156250.32612600486,False
1000,3.5,1.0,5.0,60.0,CGI-1,0.0631397097041516,0.09004787147549254,1.3361207298282232,False
1000,3.5,1.0,5.0,60.0,CGI-2,0.00011330821317061681,0.29141939687122703,2571.6262617372813,False
1000,3.5,1.0,5.0,60.0,CGI-3,4.655365868681186e-05,0.2868379078171147,6161.1603159411825,False
1000,3.5,1.0,5.0,60.0,CGI-4,2.2139750871892486e-06,0.34593509529985295,156250.32612600486,False
1000,3.5,1.0,10.0,60.0,CGI-1,0.016569576094430282,0.022511967868873134,1.3361207298282232,False
1000,3.5,1.0,10.0,60.0,CGI-2,2.8329460763088565e-05,0.07285484921780676,2571.6262617372813,False
1000,3.5,1.0,10.0,60.0,CGI-3,1.1638821043979765e-05,0.07170947695427868,6161.1603159411825,False
1000,3.5,1.0,10.0,60.0,CGI-4,5.534946908649045e-07,0.08648377382496324,156250.32612600486,False
1000,3.5,1.0,20.0,60.0,CGI-1,0.004194520088446419,0.0056279919672182835,1.3361207298282232,False
1000,3.5,1.0,20.0,60.0,CGI-2,7.082515673659553e-06,0.01821371230445169,2571.6262617372813,False
1000,3.5,1.0,20.0,60.0,CGI-3,2.909730660370773e-06,0.01792736923856967,6161.1603159411825,False
1000,3.5,1.0,20.0,60.0,CGI-4,1.383737301580699e-07,0.02162094345624081,156250.32612600486,False
1000,3.5,1.2,5.0,60.0,CGI-1,0.08846353473679712,0.12966893492470924,1.3361207298282232,False
1000,3.5,1.2,5.0,60.0,CGI-2,0.00016315569273848255,0.4196439314945669,2571.6262617372813,False
1000,3.5,1.2,5.0,60.0,CGI-3,6.70358953718842e-05,0.41304658725664517,6161.1603159411825,False
1000,3.5,1.2,5.0,60.0,CGI-4,3.1881210198474926e-06,0.4981465372317882,156250.32612600486,False
1000,3.5,1.2,10.0,60.0,CGI-1,0.02368749321857615,0.03241723373117731,1.3361207298282232,False
1000,3.5,1.2,10.0,60.0,CGI-2,4.0793915004217164e-05,0.10491098287364173,2571.6262617372813,False
1000,3.5,1.2,10.0,60.0,CGI-3,1.67598164749488e-05,0.10326164681416129,6161.1603159411825,False
1000,3.5,1.2,10.0,60.0,CGI-4,7.97032160738112e-07,0.12453663430794705,156250.32612600486,False
1000,3.5,1.2,20.0,60.0,CGI-1,0.006028981905647749,0.008104308432794327,1.3361207298282232,False
1000,3.5,1.2,20.0,60.0,CGI-2,1.019879078750769e-05,0.026227745718410432,2571.6262617372813,False
1000,3.5,1.2,20.0,60.0,CGI-3,4.1900067865457784e-06,0.025815411703540323,6161.1603159411825,False
1000,3.5,1.2,20.0,60.0,CGI-4,1.992581592958989e-07,0.031134158576986763,156250.32612600486,False
1000,4.0,1.0,5.0,60.0,CGI-1,0.07896960270912279,0.11455965353186404,1.3361207298282232,False
1000,4.0,1.0,5.0,60.0,CGI-2,0.00020386730231117047,0.5243774119413049,2571.6262617372813,False
1000,4.0,1.0,5.0,60.0,CGI-3,9.610452111432281e-05,0.592172272104725,6161.1603159411825,False
1000,4.0,1.0,5.0,60.0,CGI-4,5.200652600403666e-06,0.8126078909724694,156250.32612600486,False
1000,4.0,1.0,10.0,60.0,CGI-1,0.020985301360668077,0.02863991338296601,1.3361207298282232,False
1000,4.0,1.0,10.0,60.0,CGI-2,5.097461962143404e-05,0.13109435298532623,2571.6262617372813,False
1000,4.0,1.0,10.0,60.0,CGI-3,2.4027862168221015e-05,0.14804306802618125,6161.1603159411825,False
1000,4.0,1.0,10.0,60.0,CGI-4,1.300168221393348e-06,0.20315197274311736,156250.32612600486,False
1000,4.0,1.0,20.0,60.0,CGI-1,0.005330217505672859,0.007159978345741502,1.3361207298282232,False
1000,4.0,1.0,20.0,60.0,CGI-2,1.2744142126206473e-05,0.03277358824633156,2571.6262617372813,False
1000,4.0,1.0,20.0,60.0,CGI-3,6.0070737949111365e-06,0.03701076700654531,6161.1603159411825,False
1000,4.0,1.0,20.0,60.0,CGI-4,3.250423723056593e-07,0.05078799318577934,156250.32612600486,False
1000,4.0,1.2,5.0,60.0,CGI-1,0.10989765526419082,0.16496590108588421,1.3361207298282232,True
1000,4.0,1.2,5.0,60.0,CGI-2,0.0002935425840848039,0.755103473195479,2571.6262617372813,False
1000,4.0,1.2,5.0,60.0,CGI-3,0.0001383846586724303,0.852728071830804,6161.1603159411825,False
1000,4.0,1.2,5.0,60.0,CGI-4,7.4889226077759524e-06,1.170155363000356,156250.32612600486,False
1000,4.0,1.2,10.0,60.0,CGI-1,0.029942360200370076,0.041241475271471054,1.3361207298282232,False
1000,4.0,1.2,10.0,60.0,CGI-2,7.340180593804464e-05,0.18877586829886975,2571.6262617372813,False
1000,4.0,1.2,10.0,60.0,CGI-3,3.459975572464715e-05,0.213182017957701,6161.1603159411825,False
1000,4.0,1.2,10.0,60.0,CGI-4,1.8722411677458944e-06,0.292538840750089,156250.32612600486,False
1000,4.0,1.2,20.0,60.0,CGI-1,0.007657553979728628,0.010310368817867763,1.3361207298282232,False
1000,4.0,1.2,20.0,60.0,CGI-2,1.83514617573371e-05,0.04719396707471744,2571.6262617372813,False
1000,4.0,1.2,20.0,60.0,CGI-3,8.650163401317286e-06,0.05329550448942525,6161.1603159411825,False
1000,4.0,1.2,20.0,60.0,CGI-4,4.6806094917870714e-07,0.07313471018752225,156250.32612600486,False
1100,3.0,1.0,5.0,60.0,CGI-1,0.030747024848455574,0.08671723652154648,2.733628372491167,False
1100,3.0,1.0,5.0,60.0,CGI-2,3.4678442163817884e-05,0.2077616650895514,5990.882152584914,False
1100,3.0,1.0,5.0,60.0,CGI-3,1.2630674706042638e-05,0.16828272591103588,13323.16794653568,False
1100,3.0,1.0,5.0,60.0,CGI-4,5.384964542738639e-07,0.15946900897451072,296137.3688449831,False
1100,3.0,1.0,10.0,60.0,CGI-1,0.007868198994613884,0.02167930913038662,2.733628372491167,False
1100,3.0,1.0,10.0,60.0,CGI-2,8.669836033260058e-06,0.05194041627238785,5990.882152584914,False
1100,3.0,1.0,10.0,60.0,CGI-3,3.1576985894084365e-06,0.04207068147775897,13323.16794653568,False
1100,3.0,1.0,10.0,60.0,CGI-4,1.3462416793944382e-07,0.03986725224362768,296137.3688449831,False
1100,3.0,1.0,20.0,60.0,CGI-1,0.001978726509100612,0.005419827282596655,2.733628372491167,False
1100,3.0,1.0,20.0,60.0,CGI-2,2.1674731020423153e-06,0.012985104068096963,5990.882152584914,False
1100,3.0,1.0,20.0,60.0,CGI-3,7.894265169303584e-07,0.010517670369439742,13323.16794653568,False
1100,3.0,1.0,20.0,60.0,CGI-4,3.365604538304878e-08,0.00996681306090692,296137.3688449831,False
1100,3.0,1.2,5.0,60.0,CGI-1,0.04368471872365466,0.12487282059102692,2.733628372491167,False
1100,3.0,1.2,5.0,60.0,CGI-2,4.993619476374327e-05,0.299176797728954,5990.882152584914,False
1100,3.0,1.2,5.0,60.0,CGI-3,1.8188070496556532e-05,0.24232712531189166,13323.16794653568,False
1100,3.0,1.2,5.0,60.0,CGI-4,7.754347104240733e-07,0.2296353729232954,296137.3688449831,False
1100,3.0,1.2,10.0,60.0,CGI-1,0.011291116621167427,0.03121820514775673,2.733628372491167,False
1100,3.0,1.2,10.0,60.0,CGI-2,1.2484516262862543e-05,0.0747941994322385,5990.882152584914,False
1100,3.0,1.2,10.0,60.0,CGI-3,4.547079651093069e-06,0.060581781327972914,13323.16794653568,False
1100,3.0,1.2,10.0,60.0,CGI-4,1.9385879034964455e-07,0.05740884323082385,296137.3688449831,False
1100,3.0,1.2,20.0,60.0,CGI-1,0.002846887559876292,0.007804551286939182,2.733628372491167,False
1100,3.0,1.2,20.0,60.0,CGI-2,3.121158290329212e-06,0.018698549858059625,5990.882152584914,False
1100,3.0,1.2,20.0,60.0,CGI-3,1.136773789523992e-06,0.015145445331993228,13323.16794653568,False
1100,3.0,1.2,20.0,60.0,CGI-4,4.8464704633892904e-08,0.014352210807705962,296137.3688449831,False
1100,3.5,1.0,5.0,60.0,CGI-1,0.017872620797995054,0.049746198241486995,2.733628372491167,False
1100,3.5,1.0,5.0,60.0,CGI-2,3.173934387191807e-05,0.19015270405909165,5990.882152584914,False
1100,3.5,1.0,5.0,60.0,CGI-3,1.3853312968964392e-05,0.1845725722430422,13323.16794653568,False
1100,3.5,1.0,5.0,60.0,CGI-4,9.242649240437466e-07,0.27370963570223894,296137.3688449831,False
1100,3.5,1.0,10.0,60.0,CGI-1,0.004528862176747304,0.012436549560371749,2.733628372491167,False
1100,3.5,1.0,10.0,60.0,CGI-2,7.935024857341452e-06,0.047538176014772913,5990.882152584914,False
1100,3.5,1.0,10.0,60.0,CGI-3,3.4633642265425146e-06,0.04614314306076055,13323.16794653568,False
1100,3.5,1.0,10.0,60.0,CGI-4,2.3106639118585703e-07,0.06842740892555974,296137.3688449831,False
1100,3.5,1.0,20.0,60.0,CGI-1,0.0011360743874292258,0.0031091373900929372,2.733628372491167,False
1100,3.5,1.0,20.0,60.0,CGI-2,1.9837680202717773e-06,0.011884544003693228,5990.882152584914,False
1100,3.5,1.0,20.0,60.0,CGI-3,8.658433056836768e-07,0.011535785765190137,13323.16794653568,False
1100,3.5,1.0,20.0,60.0,CGI-4,5.776660780740546e-08,0.017106852231389934,296137.3688449831,False
1100,3.5,1.2,5.0,60.0,CGI-1,0.025535761913745087,0.07163452546774127,2.733628372491167,False
1100,3.5,1.2,5.0,60.0,CGI-2,4.570401690473811e-05,0.2738198938450919,5990.882152584914,False
1100,3.5,1.2,5.0,60.0,CGI-3,1.9948649079161963e-05,0.2657845040299807,13323.16794653568,False
1100,3.5,1.2,5.0,60.0,CGI-4,1.330940949360499e-06,0.394141875411224,296137.3688449831,False
1100,3.5,1.2,10.0,60.0,CGI-1,0.006508591867681409,0.017908631366935317,2.733628372491167,False
1100,3.5,1.2,10.0,60.0,CGI-2,1.142639590032807e-05,0.06845497346127298,5990.882152584914,False
1100,3.5,1.2,10.0,60.0,CGI-3,4.98723688626938e-06,0.06644612600749518,13323.16794653568,False
1100,3.5,1.2,10.0,60.0,CGI-4,3.3273556947867083e-07,0.098535468852806,296137.3688449831,False
1100,3.5,1.2,20.0,60.0,CGI-1,0.001635129761119723,0.004477157841733829,2.733628372491167,False
1100,3.5,1.2,20.0,60.0,CGI-2,2.8566234557649253e-06,0.017113743365318245,5990.882152584914,False
1100,3.5,1.2,20.0,60.0,CGI-3,1.2468138851844937e-06,0.016611531501873795,13323.16794653568,False
1100,3.5,1.2,20.0,60.0,CGI-4,8.318391312835274e-08,0.0246338672132015,296137.3688449831,False
1100,4.0,1.0,5.0,60.0,CGI-1,0.018520543963921762,0.05158364155498483,2.733628372491167,False
1100,4.0,1.0,5.0,60.0,CGI-2,8.751642109937701e-05,0.5243464541474467,5990.882152584914,False
1100,4.0,1.0,5.0,60.0,CGI-3,4.559088534373593e-05,0.6074427161170691,13323.16794653568,False
1100,4.0,1.0,5.0,60.0,CGI-4,2.5163362580418015e-06,0.7451830737169169,296137.3688449831,False
1100,4.0,1.0,10.0,60.0,CGI-1,0.004695356407052767,0.012895910388746207,2.733628372491167,False
1100,4.0,1.0,10.0,60.0,CGI-2,2.188054145485414e-05,0.13108661353686168,5990.882152584914,False
1100,4.0,1.0,10.0,60.0,CGI-3,1.1398111073415293e-05,0.15186067902926728,13323.16794653568,False
1100,4.0,1.0,10.0,60.0,CGI-4,6.290852517529717e-07,0.18629576842922924,296137.3688449831,False
1100,4.0,1.0,20.0,60.0,CGI-1,0.001177987404794589,0.0032239775971865518,2.733628372491167,False
1100,4.0,1.0,20.0,60.0,CGI-2,5.470225132329366e-06,0.03277165338421542,5990.882152584914,False
1100,4.0,1.0,20.0,60.0,CGI-3,2.8495521279875717e-06,0.03796516975731682,13323.16794653568,False
1100,4.0,1.0,20.0,60.0,CGI-4,1.5727138714107557e-07,0.04657394210730731,296137.3688449831,False
1100,4.0,1.2,5.0,60.0,CGI-1,0.026454008551550907,0.07428044383917815,2.733628372491167,False
1100,4.0,1.2,5.0,60.0,CGI-2,0.00012601879374902203,0.7550588939723233,5990.882152584914,False
1100,4.0,1.2,5.0,60.0,CGI-3,6.564955796553289e-05,0.8747175112085795,13323.16794653568,False
1100,4.0,1.2,5.0,60.0,CGI-4,3.623520199662279e-06,1.07306362615236,296137.3688449831,False
1100,4.0,1.2,10.0,60.0,CGI-1,0.00674737344397836,0.018570110959794536,2.733628372491167,False
1100,4.0,1.2,10.0,60.0,CGI-2,3.150767635678174e-05,0.18876472349308082,5990.882152584914,False
1100,4.0,1.2,10.0,60.0,CGI-3,1.641319763076017e-05,0.2186793778021449,13323.16794653568,False
1100,4.0,1.2,10.0,60.0,CGI-4,9.058825117782547e-07,0.26826590653809,296137.3688449831,False
1100,4.0,1.2,20.0,60.0,CGI-1,0.0016954231005985546,0.004642527739948634,2.733628372491167,False
1100,4.0,1.2,20.0,60.0,CGI-2,7.877105231157124e-06,0.047191180873270205,5990.882152584914,False
1100,4.0,1.2,20.0,60.0,CGI-3,4.103349919509925e-06,0.05466984445053622,13323.16794653568,False
1100,4.0,1.2,20.0,60.0,CGI-4,2.264707818115042e-07,0.0670664766345225,296137.3688449831,False
1200,3.0,1.0,5.0,60.0,CGI-1,0.008795808287518561,0.06135936607496067,6.914618744092687,False
1200,3.0,1.0,5.0,60.0,CGI-2,1.2929668131363922e-05,0.18584071958853982,14373.015211342981,False
1200,3.0,1.0,5.0,60.0,CGI-3,5.188453333405801e-06,0.15439669879354329,29757.595913872912,False
1200,3.0,1.0,5.0,60.0,CGI-4,2.89864770265966e-07,0.16466280779048595,568067.516136757,False
1200,3.0,1.0,10.0,60.0,CGI-1,0.0022135545731240096,0.015339841518740167,6.914618744092687,False
1200,3.0,1.0,10.0,60.0,CGI-2,3.232448378704572e-06,0.046460179897134954,14373.015211342981,False
1200,3.0,1.0,10.0,60.0,CGI-3,1.2971183808800905e-06,0.03859917469838582,29757.595913872912,False
