T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1100,3.5,1.2,20.0,0.0,CGI-1,0.0013841587759929035,0.01536865700018477,11.087878504193672,False
1100,3.5,1.2,20.0,0.0,CGI-2,3.570575106869769e-06,0.0684998127505885,19184.46359945473,False
1100,3.5,1.2,20.0,0.0,CGI-3,1.864053770409719e-06,0.07096391765355418,38069.60212172317,False
1100,3.5,1.2,20.0,0.0,CGI-4,3.344082621922929e-07,0.11965096697906742,357798.95563104626,False
1100,4.0,1.0,5.0,0.0,CGI-1,0.019046681124938892,0.21528780438158557,11.087878504193672,False
1100,4.0,1.0,5.0,0.0,CGI-2,0.00010178453786178941,1.9528805346395384,19184.46359945473,False
1100,4.0,1.0,5.0,0.0,CGI-3,5.902333189805676e-05,2.2471273942034378,38069.60212172317,False
1100,4.0,1.0,5.0,0.0,CGI-4,7.310714269062593e-06,2.6157850536447,357798.95563104626,False
1100,4.0,1.0,10.0,0.0,CGI-1,0.004830676548106857,0.05382195109539639,11.087878504193672,False
1100,4.0,1.0,10.0,0.0,CGI-2,2.544807713102504e-05,0.4882201336598846,19184.46359945473,False
1100,4.0,1.0,10.0,0.0,CGI-3,1.4756486207251486e-05,0.5617818485508594,38069.60212172317,False
1100,4.0,1.0,10.0,0.0,CGI-4,1.827688588547431e-06,0.653946263411175,357798.95563104626,False
1100,4.0,1.0,20.0,0.0,CGI-1,0.0012120604409870876,0.013455487773849098,11.087878504193672,False
1100,4.0,1.0,20.0,0.0,CGI-2,6.362140710941908e-06,0.12205503341497115,19184.46359945473,False
1100,4.0,1.0,20.0,0.0,CGI-3,3.6891623811182166e-06,0.14044546213771486,38069.60212172317,False
1100,4.0,1.0,20.0,0.0,CGI-4,4.569227734712619e-07,0.16348656585279375,357798.95563104626,False
1100,4.0,1.2,5.0,0.0,CGI-1,0.027199276205993148,0.3100144383094833,11.087878504193672,False
1100,4.0,1.2,5.0,0.0,CGI-2,0.0001465631706605557,2.812147969880935,19184.46359945473,False
1100,4.0,1.2,5.0,0.0,CGI-3,8.499139068417497e-05,3.2358634476529504,38069.60212172317,False
1100,4.0,1.2,5.0,0.0,CGI-4,1.0527394683829338e-05,3.766730477248368,357798.95563104626,False
1100,4.0,1.2,10.0,0.0,CGI-1,0.0069414202566144365,0.07750360957737082,11.087878504193672,False
1100,4.0,1.2,10.0,0.0,CGI-2,3.6644820750977093e-05,0.7030369924702338,19184.46359945473,False
1100,4.0,1.2,10.0,0.0,CGI-3,2.1249202170476292e-05,0.8089658619132376,38069.60212172317,False
1100,4.0,1.2,10.0,0.0,CGI-4,2.631869451003685e-06,0.941682619312092,357798.95563104626,False
1100,4.0,1.2,20.0,0.0,CGI-1,0.0017444367154181982,0.019375902394342705,11.087878504193672,False
1100,4.0,1.2,20.0,0.0,CGI-2,9.161456977705847e-06,0.17575924811755844,19184.46359945473,False
1100,4.0,1.2,20.0,0.0,CGI-3,5.312385205579503e-06,0.2022414654783094,38069.60212172317,False
1100,4.0,1.2,20.0,0.0,CGI-4,6.579686615166363e-07,0.235420654828023,357798.95563104626,False
1200,3.0,1.0,5.0,0.0,CGI-1,0.005127402294925223,0.1665713220631609,32.31992232171092,False
1200,3.0,1.0,5.0,0.0,CGI-2,1.3130934211024777e-05,0.5481570303453482,41744.92261725118,False
1200,3.0,1.0,5.0,0.0,CGI-3,5.965928468506093e-06,0.4804590297584004,80533.34295080915,False
1200,3.0,1.0,5.0,0.0,CGI-4,1.1181991308506976e-06,0.69068037121996,617671.3787787668,False
1200,3.0,1.0,10.0,0.0,CGI-1,0.0012867990259403412,0.04164283051579022,32.31992232171092,False
1200,3.0,1.0,10.0,0.0,CGI-2,3.2827658820933153e-06,0.13703925758633706,41744.92261725118,False
1200,3.0,1.0,10.0,0.0,CGI-3,1.4914887907131008e-06,0.1201147574396001,80533.34295080915,False
1200,3.0,1.0,10.0,0.0,CGI-4,2.7955001715711407e-07,0.17267009280499,617671.3787787668,False
1200,3.0,1.0,20.0,0.0,CGI-1,0.0003220105286110047,0.010410707628947555,32.31992232171092,False
1200,3.0,1.0,20.0,0.0,CGI-2,8.206934911317731e-07,0.034259814396584265,41744.92261725118,False
1200,3.0,1.0,20.0,0.0,CGI-3,3.728726147797692e-07,0.030028689359900024,80533.34295080915,False
1200,3.0,1.0,20.0,0.0,CGI-4,6.988751894207136e-08,0.0431675232012475,617671.3787787668,False
1200,3.0,1.2,5.0,0.0,CGI-1,0.0073668392952604194,0.23986270377095165,32.31992232171092,False
1200,3.0,1.2,5.0,0.0,CGI-2,1.8908436018286752e-05,0.7893461236973016,41744.92261725118,False
1200,3.0,1.2,5.0,0.0,CGI-3,8.59091444342511e-06,0.6918610028520964,80533.34295080915,False
1200,3.0,1.2,5.0,0.0,CGI-4,1.6102059561914083e-06,0.9945797345567422,617671.3787787668,False
1200,3.0,1.2,10.0,0.0,CGI-1,0.0018519420433783839,0.05996567594273791,32.31992232171092,False
1200,3.0,1.2,10.0,0.0,CGI-2,4.727176042200994e-06,0.1973365309243254,41744.92261725118,False
1200,3.0,1.2,10.0,0.0,CGI-3,2.147742449159998e-06,0.1729652507130241,80533.34295080915,False
1200,3.0,1.2,10.0,0.0,CGI-4,4.025519751915431e-07,0.24864493363918555,617671.3787787668,False
1200,3.0,1.2,20.0,0.0,CGI-1,0.00046362947202844494,0.014991418985684478,32.31992232171092,False
1200,3.0,1.2,20.0,0.0,CGI-2,1.1817982004763534e-06,0.04933413273108135,41744.92261725118,False
1200,3.0,1.2,20.0,0.0,CGI-3,5.369364771909479e-07,0.043241312678256025,80533.34295080915,False
1200,3.0,1.2,20.0,0.0,CGI-4,1.0063802418191234e-07,0.06216123340979639,617671.3787787668,False
1200,3.5,1.0,5.0,0.0,CGI-1,0.0034418732242777815,0.11162527529602864,32.31992232171092,False
1200,3.5,1.0,5.0,0.0,CGI-2,1.9977687994352663e-05,0.833983700462,41744.92261725118,False
1200,3.5,1.0,5.0,0.0,CGI-3,1.1054509896757991e-05,0.8902664781283185,80533.34295080915,False
1200,3.5,1.0,5.0,0.0,CGI-4,2.396256028669766e-06,1.4801023118394743,617671.3787787668,False
1200,3.5,1.0,10.0,0.0,CGI-1,0.00086269527188721,0.02790631882400716,32.31992232171092,False
1200,3.5,1.0,10.0,0.0,CGI-2,4.994496832462722e-06,0.2084959251155,41744.92261725118,False
1200,3.5,1.0,10.0,0.0,CGI-3,2.7636503872899165e-06,0.22256661953207962,80533.34295080915,False
1200,3.5,1.0,10.0,0.0,CGI-4,5.990650838024304e-07,0.37002557795986857,617671.3787787668,False
1200,3.5,1.0,20.0,0.0,CGI-1,0.00021581345390652364,0.00697657970600179,32.31992232171092,False
1200,3.5,1.0,20.0,0.0,CGI-2,1.2486288853204398e-06,0.052123981278875,41744.92261725118,False
1200,3.5,1.0,20.0,0.0,CGI-3,6.909140289060968e-07,0.055641654883019906,80533.34295080915,False
1200,3.5,1.0,20.0,0.0,CGI-4,1.4976633824044558e-07,0.09250639448996714,617671.3787787668,False
1200,3.5,1.2,5.0,0.0,CGI-1,0.004948802856061302,0.16074039642628124,32.31992232171092,False
1200,3.5,1.2,5.0,0.0,CGI-2,2.876761783925067e-05,1.2009365286652796,41744.92261725118,False
1200,3.5,1.2,5.0,0.0,CGI-3,1.5918416824401122e-05,1.2819837285047784,80533.34295080915,False
1200,3.5,1.2,5.0,0.0,CGI-4,3.450605043129882e-06,2.1313473290488427,617671.3787787668,False
1200,3.5,1.2,10.0,0.0,CGI-1,0.0012418098179958125,0.04018509910657031,32.31992232171092,False
1200,3.5,1.2,10.0,0.0,CGI-2,7.19205963362993e-06,0.3002341321663199,41744.92261725118,False
1200,3.5,1.2,10.0,0.0,CGI-3,3.9796517184164325e-06,0.3204959321261946,80533.34295080915,False
1200,3.5,1.2,10.0,0.0,CGI-4,8.626534932898414e-07,0.5328368322622107,617671.3787787668,False
1200,3.5,1.2,20.0,0.0,CGI-1,0.0003107418662242078,0.010046274776642578,32.31992232171092,False
1200,3.5,1.2,20.0,0.0,CGI-2,1.79802460703263e-06,0.07505853304157997,41744.92261725118,False
1200,3.5,1.2,20.0,0.0,CGI-3,9.94915899168184e-07,0.08012398303154865,80533.34295080915,False
1200,3.5,1.2,20.0,0.0,CGI-4,2.156635128546224e-07,0.13320920806555267,617671.3787787668,False
1200,4.0,1.0,5.0,0.0,CGI-1,0.0038277223545402322,0.12418704268725497,32.31992232171092,False
1200,4.0,1.0,5.0,0.0,CGI-2,4.176644134065471e-05,1.7436096861352683,41744.92261725118,False
1200,4.0,1.0,5.0,0.0,CGI-3,2.467091247484347e-05,1.9868800733903536,80533.34295080915,False
1200,4.0,1.0,5.0,0.0,CGI-4,3.852696264390395e-06,2.379709381939266,617671.3787787668,False
1200,4.0,1.0,10.0,0.0,CGI-1,0.000959685646286274,0.031046760671813743,32.31992232171092,False
1200,4.0,1.0,10.0,0.0,CGI-2,1.044193742708895e-05,0.4359024215338171,41744.92261725118,False
1200,4.0,1.0,10.0,0.0,CGI-3,6.1678422434329775e-06,0.4967200183475884,80533.34295080915,False
1200,4.0,1.0,10.0,0.0,CGI-4,9.631768492184855e-07,0.5949273454848165,617671.3787787668,False
1200,4.0,1.0,20.0,0.0,CGI-1,0.00024009422280610597,0.007761690167953436,32.31992232171092,False
1200,4.0,1.0,20.0,0.0,CGI-2,2.6105048008180753e-06,0.10897560538345427,41744.92261725118,False
1200,4.0,1.0,20.0,0.0,CGI-3,1.5419676938183543e-06,0.1241800045868971,80533.34295080915,False
1200,4.0,1.0,20.0,0.0,CGI-4,2.4079438625030507e-07,0.14873183637120413,617671.3787787668,False
1200,4.0,1.2,5.0,0.0,CGI-1,0.005502652634878026,0.17882934146964716,32.31992232171092,False
1200,4.0,1.2,5.0,0.0,CGI-2,6.014257027644402e-05,2.5107979480347864,41744.92261725118,False
1200,4.0,1.2,5.0,0.0,CGI-3,3.552572832483559e-05,2.861107305682109,80533.34295080915,False
1200,4.0,1.2,5.0,0.0,CGI-4,5.547873216043187e-06,3.4267815099925434,617671.3787787668,False
1200,4.0,1.2,10.0,0.0,CGI-1,0.0013813640335487056,0.04470733536741179,32.31992232171092,False
1200,4.0,1.2,10.0,0.0,CGI-2,1.5036320811346831e-05,0.6276994870086966,41744.92261725118,False
1200,4.0,1.2,10.0,0.0,CGI-3,8.881668727021598e-06,0.7152768264205273,80533.34295080915,False
1200,4.0,1.2,10.0,0.0,CGI-4,1.3869740750780387e-06,0.8566953774981358,617671.3787787668,False
1200,4.0,1.2,20.0,0.0,CGI-1,0.00034569916067741727,0.011176833841852947,32.31992232171092,False
1200,4.0,1.2,20.0,0.0,CGI-2,3.7591225953666925e-06,0.15692487175217415,41744.92261725118,False
1200,4.0,1.2,20.0,0.0,CGI-3,2.2204319726113082e-06,0.17881920660513181,80533.34295080915,False
1200,4.0,1.2,20.0,0.0,CGI-4,3.4674387946308835e-07,0.21417384437453396,617671.3787787668,False
1300,3.0,1.0,5.0,0.0,CGI-1,0.00027107407802493753,0.13707355187828066,505.5311662038631,False
1300,3.0,1.0,5.0,0.0,CGI-2,8.002423951870514e-06,1.367751909043942,170915.83399472412,False
1300,3.0,1.0,5.0,0.0,CGI-3,4.428183071294409e-06,1.4322710243874743,323442.96949098434,False
1300,3.0,1.0,5.0,0.0,CGI-4,1.5952153824652268e-06,1.9674621926040643,1233350.101625539,False
1300,3.0,1.0,10.0,0.0,CGI-1,6.778230002459856e-05,0.034268387969570165,505.5311662038631,False
1300,3.0,1.0,10.0,0.0,CGI-2,2.0006179953126514e-06,0.3419379772609855,170915.83399472412,False
1300,3.0,1.0,10.0,0.0,CGI-3,1.1070494444868088e-06,0.3580677560968686,323442.96949098434,False
1300,3.0,1.0,10.0,0.0,CGI-4,3.9880432275039936e-07,0.4918655481510161,1233350.101625539,False
1300,3.0,1.0,20.0,0.0,CGI-1,1.6946436507482415e-05,0.008567096992392541,505.5311662038631,False
1300,3.0,1.0,20.0,0.0,CGI-2,5.001552492928571e-07,0.08548449431524638,170915.83399472412,False
1300,3.0,1.0,20.0,0.0,CGI-3,2.7676259091410665e-07,0.08951693902421715,323442.96949098434,False
1300,3.0,1.0,20.0,0.0,CGI-4,9.970111050852523e-08,0.12296638703775402,1233350.101625539,False
1300,3.0,1.2,5.0,0.0,CGI-1,0.00039030012024800036,0.19738591470472414,505.5311662038631,False
1300,3.0,1.2,5.0,0.0,CGI-2,1.1523449915859629e-05,1.9695627490232765,170915.83399472412,False
1300,3.0,1.2,5.0,0.0,CGI-3,6.376571198549108e-06,2.0624702751179624,323442.96949098434,False
